epoch,train_mse,val_mse,test_mse,train_overall_corr,train_overall_r2,train_node_corr_mean,train_node_r2_mean,train_node_corr_median,train_node_r2_median,train_node_corr_min,train_node_corr_max,train_node_r2_min,train_node_r2_max,val_overall_corr,val_overall_r2,val_node_corr_mean,val_node_r2_mean,test_overall_corr,test_overall_r2,test_node_corr_mean,test_node_r2_mean,test_node_corr_median,test_node_r2_median,test_node_corr_min,test_node_corr_max,test_node_r2_min,test_node_r2_max,struct_auc,struct_auprc,struct_corr,struct_mse,struct_mae,struct_mean_weight,struct_std_weight
50,64.22954567413869,301.36796875,457.0535773026316,0.694360874366596,0.4554588198661804,0.6875380127374584,0.452830845117569,0.7066045950242603,0.4675993025302887,0.5716690304160952,0.8163021233752025,0.31001466512680054,0.632694810628891,0.7056443653687386,0.47518086433410645,0.6782638858603208,0.44250287413597106,0.5984573890808147,0.33405715227127075,0.5829967005689201,0.3255890250205994,0.5757618090610035,0.31400614976882935,0.4150292813632717,0.6989486951351074,0.167963445186615,0.4613051414489746,0.5103126534621051,0.2209149384553046,0.00862311960056878,0.251421326317537,0.4982659840270093,0.4976499008504968,0.05612325119337983
100,53.72906860782906,195.57798622532894,308.7817125822368,0.8185874874951072,0.6624615490436554,0.8138753036608841,0.6570453077554703,0.8242445345991465,0.6707674264907837,0.7267870589016555,0.8952904258873408,0.5258987545967102,0.7924492210149765,0.8176266937648874,0.6594094634056091,0.8008346982892869,0.6281592607498169,0.7503073286488336,0.5500943958759308,0.7395895374948498,0.5331350699067116,0.7466429048997665,0.5437934845685959,0.6212338428817636,0.8314516932108459,0.37781524658203125,0.6642219722270966,0.5126043542314618,0.22320602363251799,0.012034184804124434,0.2536524842506842,0.4953655949548671,0.4934283798462466,0.0907948407365302
150,47.228561778793065,138.72620014391447,230.9816097861842,0.8708696928139441,0.7530059516429901,0.8689120959771929,0.7495688401162625,0.874508237931116,0.7575407698750496,0.8107872172657729,0.9238861592058295,0.6571846008300781,0.8451986610889435,0.8720259497697949,0.7584143877029419,0.8670288155826815,0.7421798072755337,0.8183243442127657,0.6634517908096313,0.8136459789568772,0.6529879346489906,0.8224286072926033,0.664566308259964,0.7103894527826908,0.8732456654380721,0.504086434841156,0.7536492943763733,0.5224668521853004,0.22998442972719865,0.022991757839670994,0.25764349198867587,0.48677499843271155,0.48150160249910856,0.14327003471020489
200,40.718364809932645,114.75465923108553,182.89024722450657,0.9030564424448901,0.8097144514322281,0.8984783872973046,0.7998250000178814,0.9016137061195398,0.8023158460855484,0.8556467454563975,0.9416285399985475,0.7306050956249237,0.876348689198494,0.8977628926173471,0.8001597970724106,0.8949644422312278,0.7861195348203183,0.8602410895595889,0.7335225939750671,0.8523865855941576,0.7167367681860923,0.8584201325764007,0.7282676100730896,0.7516564169683895,0.8935383177519247,0.5594590604305267,0.7854849547147751,0.5333933540677689,0.23517183831556163,0.040937148819950656,0.265614759105485,0.46589827788503546,0.45292007327079775,0.21794485935580687
250,36.87488741925243,101.38768760279605,164.01313733552632,0.9180459184847973,0.8383058607578278,0.9127663163601014,0.8266348164528609,0.916212523628607,0.8313786014914513,0.8721579478403312,0.9482541048038396,0.759439006447792,0.8880834951996803,0.9092190929547543,0.8234377950429916,0.9116650712481824,0.8187187179923058,0.8754411595252997,0.7610272020101547,0.8685774511716747,0.7459960132837296,0.8725880084471123,0.7450171560049057,0.7793102781386999,0.9040578963266588,0.6026330292224884,0.8082747608423233,0.5410869209363234,0.24101716115622857,0.058158010563885594,0.2760178885174097,0.43026319606303187,0.40202311266238167,0.29352209797902684
300,33.95513549373344,97.53714535361843,157.84717824835528,0.9232660061459701,0.8499287813901901,0.9173256167112929,0.8375286169350147,0.9205491420191487,0.842961996793747,0.879554046757755,0.9490241590637393,0.7704732716083527,0.8937308341264725,0.91178374347066,0.8301433175802231,0.9149876357622528,0.8296585980802774,0.8786709779602464,0.7700112164020538,0.8721359950145449,0.7554734461009502,0.8769953086232809,0.7606978714466095,0.7827454845168423,0.9098770866139521,0.5981401801109314,0.8250361979007721,0.5484531019806843,0.2435772848449268,0.06918589164883983,0.2917697217475508,0.39751746605792215,0.354853580139752,0.35097688312961756
350,32.796586430957376,94.25733449835526,150.67984683388158,0.9274298650262192,0.8575874716043472,0.920746424051863,0.8440526504069567,0.9236165150801501,0.8461718708276749,0.884550964910859,0.9502108807155691,0.7797550112009048,0.8945856541395187,0.9150067769886451,0.8358549773693085,0.9169047778000982,0.8322451744228602,0.8844907143443813,0.7804542779922485,0.876663651078182,0.762928233295679,0.8845439486143294,0.7764089927077293,0.7939236981269622,0.9090688187977313,0.6128321886062622,0.8245103061199188,0.5478801767883451,0.24035309103739483,0.05273731842666506,0.3050853068402294,0.37365539034274103,0.3066997427947655,0.37955885849480386
400,31.72205581934629,97.04383737664473,151.90269839638157,0.9295989373805847,0.8577393591403961,0.9228612369052802,0.8441464696079493,0.9241194384203717,0.8430662602186203,0.8875717813062579,0.9514738534643457,0.7868232876062393,0.8918526023626328,0.9141491234991123,0.831002414226532,0.9156788994738241,0.826766187697649,0.8852831785603047,0.7786725014448166,0.8759351370036631,0.7595892660319805,0.8844290494840183,0.7725943699479103,0.7945531417265573,0.9103588266000255,0.6162636876106262,0.8167989104986191,0.5434809297757407,0.24009915141547322,0.05479821565600261,0.3097733981322065,0.3546231490473564,0.2754431823573982,0.393350333335409
